REGION,HEI_NAME,HEI_TYPE,HEI_CITY,HEI_PROVINCE,TES_GRANTEES,SEX_M,SEX_F,EDUC,ARTS,SOC_SCI,BUSINESS,NAT_SCI,INFO,ENG,AGRI,HEALTH,SERVICES,OTHERS,YEAR
03 - Central Luzon,College for Research and Technology-Cabanatuan City,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,49,19,30,18,0,0,5,0,7,1,0,0,18,0,2019-2020
03 - Central Luzon,"College of Mary Immaculate of Pandi, Bulacan",Private HEI,PANDI,BULACAN,705,268,437,124,0,0,309,0,81,4,0,0,187,0,2019-2020
03 - Central Luzon,College of Saint Lawrence,Private HEI,BALAGTAS (BIGAA),BULACAN,72,38,34,10,0,40,19,0,3,0,0,0,0,0,2019-2020
03 - Central Luzon,College of Subic Montesorri-Dinalupihan,Private HEI,DINALUPIHAN,BATAAN,6,4,2,0,0,5,0,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,College of the Immaculate Conception,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,37,13,24,16,0,2,13,0,1,0,0,3,2,0,2019-2020
03 - Central Luzon,College of the Our Lady of Mercy of Pulilan Foundation,Private HEI,PULILAN,BULACAN,13,9,4,0,0,5,3,0,1,0,0,2,2,0,2019-2020
03 - Central Luzon,Colleges of Advance Technology and Management of the Philippines,Private HEI,GUIMBA,NUEVA ECIJA,71,29,42,0,0,0,71,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Columban College-Olongapo City,Private HEI,CITY OF OLONGAPO,ZAMBALES,23,5,18,5,0,3,7,0,1,6,0,1,0,0,2019-2020
03 - Central Luzon,"Columban College-Sta. Cruz, Zambales",Private HEI,SANTA CRUZ,ZAMBALES,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Comteq Computer and Business College,Private HEI,CITY OF OLONGAPO,ZAMBALES,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,Concepcion Holy Cross College,Private HEI,CONCEPCION,TARLAC,1437,700,737,518,0,431,303,0,84,0,0,0,101,0,2019-2020
03 - Central Luzon,CORE Gateway College,Private HEI,SAN JOSE CITY,NUEVA ECIJA,809,387,422,178,0,223,279,0,129,0,0,0,0,0,2019-2020
03 - Central Luzon,Divina Pastora College,Private HEI,CITY OF GAPAN,NUEVA ECIJA,5,1,4,3,0,0,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Dominican College of Tarlac,Private HEI,CAPAS,TARLAC,1541,735,806,369,112,431,228,0,194,0,0,0,207,0,2019-2020
03 - Central Luzon,Don Honorio Ventura Technological State University-Main,SUC,BACOLOR,PAMPANGA,295,116,179,69,0,11,73,7,40,75,0,9,11,0,2019-2020
03 - Central Luzon,Don Honorio Ventura Technological State University-Mexico,SUC,MEXICO,PAMPANGA,24,7,17,11,0,0,9,0,3,1,0,0,0,0,2019-2020
03 - Central Luzon,Don Honorio Ventura Technological State University-Porac,SUC,PORAC,PAMPANGA,22,2,20,15,0,0,0,0,2,0,0,4,1,0,2019-2020
03 - Central Luzon,Don Honorio Ventura Technological State University-Sto.Thomas,SUC,SANTO TOMAS,PAMPANGA,79,27,52,20,0,3,30,0,7,7,0,0,12,0,2019-2020
03 - Central Luzon,Dr. Gloria D. Lacson Foundation Colleges - Nueva Ecija,Private HEI,SAN LEONARDO,NUEVA ECIJA,5,1,4,0,0,4,1,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Dr. Yanga's Colleges,Private HEI,BOCAUE,BULACAN,1038,548,490,114,0,49,322,0,97,165,0,59,232,0,2019-2020
03 - Central Luzon,Eastwoods Professional College of Science and Technology,Private HEI,CITY OF BALANGA (CAPITAL),BATAAN,10,4,6,0,0,0,0,0,4,1,0,0,5,0,2019-2020
03 - Central Luzon,Eduardo L. Joson Memorial College,LUC,CITY OF PALAYAN (CAPITAL),NUEVA ECIJA,58,13,45,26,0,0,32,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Emmanuel System College of Bulacan,Private HEI,PULILAN,BULACAN,6,3,3,0,0,0,6,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Erhard Science College-Bulacan,Private HEI,SAN RAFAEL,BULACAN,50,37,13,0,0,50,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Exact Colleges of Asia,Private HEI,ARAYAT,PAMPANGA,540,453,87,0,0,134,0,0,0,163,0,0,243,0,2019-2020
03 - Central Luzon,Fernandez College of Arts and Technology,Private HEI,BALIUAG,BULACAN,41,24,17,4,0,27,8,0,1,1,0,0,0,0,2019-2020
03 - Central Luzon,First City Providential College,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,47,25,22,11,0,8,13,1,7,0,0,4,3,0,2019-2020
03 - Central Luzon,General De Jesus College,Private HEI,SAN ISIDRO,NUEVA ECIJA,20,3,17,2,0,0,18,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Gerona Junior College,Private HEI,GERONA,TARLAC,110,27,83,110,0,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Gordon College,LUC,CITY OF OLONGAPO,ZAMBALES,19,7,12,4,0,1,7,0,3,0,0,0,4,0,2019-2020
03 - Central Luzon,Guagua Community College,LUC,GUAGUA,PAMPANGA,17,8,9,0,0,0,17,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Guagua National Colleges,Private HEI,GUAGUA,PAMPANGA,9,4,5,3,0,0,4,0,1,0,0,1,0,0,2019-2020
03 - Central Luzon,Holy Angel University,Private HEI,CITY OF ANGELES,PAMPANGA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2019-2020
03 - Central Luzon,Holy Cross College-Nueva Ecija,Private HEI,SANTA ROSA,NUEVA ECIJA,863,476,387,160,0,337,147,0,121,0,0,0,98,0,2019-2020
03 - Central Luzon,Holy Cross College-Pampanga,Private HEI,SANTA ANA,PAMPANGA,991,449,542,250,0,256,165,0,130,69,0,0,121,0,2019-2020
03 - Central Luzon,"IMMACULATE CONCEPTION I-COLLEGE OF ARTS AND TECHNOLOGY, INC.",PRIVATE HEI,SANTA MARIA,BULACAN,167,65,102,9,0,37,55,0,16,1,0,0,49,0,2019-2020
03 - Central Luzon,Interworld College of science and Technology Foundation-Tarlac,PRIVATE HEI,CITY OF TARLAC (CAPITAL),TARLAC,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2019-2020
03 - Central Luzon,Interworld Colleges Foundation - Paniqui,Private HEI,PANIQUI,TARLAC,402,182,220,90,0,0,214,0,58,40,0,0,0,0,2019-2020
03 - Central Luzon,Jesus Is Lord Colleges Foundation,Private HEI,BOCAUE,BULACAN,635,265,370,172,0,65,398,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Jose C. Feliciano College Foundation,Private HEI,MABALACAT CITY,PAMPANGA,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Kolehiyo ng Subic,LUC,CITY OF OLONGAPO,ZAMBALES,32,5,27,24,0,0,8,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,La Concepcion College,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,15,1,14,6,2,0,5,0,0,0,0,0,2,0,2019-2020
03 - Central Luzon,La Consolacion University Philippines,Private HEI,CITY OF MALOLOS (CAPITAL),BULACAN,32,13,19,0,0,2,22,0,0,0,0,2,6,0,2019-2020
03 - Central Luzon,La Verdad Christian College,Private HEI,APALIT,PAMPANGA,131,40,91,0,0,31,30,0,35,6,0,29,0,0,2019-2020
03 - Central Luzon,Liceo de Pulilan Colleges,Private HEI,PULILAN,BULACAN,4,1,3,2,0,0,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Lyceum of Subic Bay,Private HEI,CITY OF OLONGAPO,ZAMBALES,6,4,2,0,0,1,1,0,0,0,0,0,4,0,2019-2020
03 - Central Luzon,Lyceum of the East-Aurora,Private HEI,MARIA AURORA,AURORA,19,9,10,0,0,13,2,0,0,0,4,0,0,0,2019-2020
03 - Central Luzon,Lyceum of Western Luzon - Zambales,Private HEI,BOTOLAN,ZAMBALES,23,15,8,0,0,19,2,0,0,0,0,0,2,0,2019-2020
03 - Central Luzon,Mabalacat City College,LUC,MABALACAT CITY,PAMPANGA,62,24,38,14,7,0,8,1,16,2,0,0,14,0,2019-2020
03 - Central Luzon,Magsaysay Memorial College,Private HEI,SAN NARCISO,ZAMBALES,28,7,21,14,0,0,6,0,3,0,0,0,5,0,2019-2020
03 - Central Luzon,Manuel V. Gallego Foundation Colleges,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,4,3,1,0,0,3,1,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Marian College of Baliuag,Private HEI,BALIUAG,BULACAN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Mary the Queen College-Pampanga,Private HEI,GUAGUA,PAMPANGA,63,20,43,14,0,0,34,0,5,0,0,0,10,0,2019-2020
03 - Central Luzon,Mater Redemptoris College of San Jose City,Private HEI,SAN JOSE CITY,NUEVA ECIJA,22,1,21,12,10,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,"MIDWAY COLLEGES, Inc. (Formerly: Midway Maritime Foundation)",PRIVATE HEI,CITY OF CABANATUAN,NUEVA ECIJA,10,10,0,0,0,0,0,0,0,5,0,0,5,0,2019-2020
03 - Central Luzon,Mondriaan Aura College,Private HEI,CITY OF OLONGAPO,ZAMBALES,13,4,9,1,1,0,5,0,2,4,0,0,0,0,2019-2020
03 - Central Luzon,Mount Carmel College of Casiguran,Private HEI,CASIGURAN,AURORA,4,1,3,2,0,0,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Mount Carmel College-Baler,Private HEI,BALER,AURORA,40,12,28,5,2,16,17,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,"Mt. Carmel College of bocaue bulacan, inc.",PRIVATE HEI,BOCAUE,BULACAN,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2019-2020
03 - Central Luzon,Northern Zambales College,Private HEI,MASINLOC,ZAMBALES,71,47,24,13,0,35,21,0,0,0,0,0,2,0,2019-2020
03 - Central Luzon,Norzagaray College,LUC,NORZAGARAY,BULACAN,39,17,22,19,0,0,0,0,13,0,0,0,7,0,2019-2020
03 - Central Luzon,Nueva Ecija Doctors' Colleges,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,13,5,8,0,0,3,4,0,0,0,0,5,1,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Atate,SUC,CITY OF PALAYAN (CAPITAL),NUEVA ECIJA,20,2,18,0,0,0,16,0,4,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Carranglan,SUC,CARRANGLAN,NUEVA ECIJA,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Fort Magsaysay,SUC,CITY OF PALAYAN (CAPITAL),NUEVA ECIJA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Main,SUC,CITY OF CABANATUAN,NUEVA ECIJA,282,93,189,56,0,1,77,36,58,51,0,3,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Peñaranda,SUC,CITY OF CABANATUAN,NUEVA ECIJA,26,12,14,10,0,0,9,0,7,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Antonio Campus,SUC,SAN ANTONIO,NUEVA ECIJA,55,21,34,17,0,0,26,0,12,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Isidro Campus,SUC,SAN ISIDRO,NUEVA ECIJA,107,29,78,64,0,0,29,0,14,0,0,0,0,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-San Leonardo,SUC,SAN LEONARDO,NUEVA ECIJA,26,7,19,14,0,0,8,0,2,0,0,0,2,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Sebani Estate Agricultural College,SUC,GABALDON (BITULOK & SABANI),NUEVA ECIJA,18,4,14,5,0,0,0,0,0,0,12,0,1,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Sumacab Campus,SUC,CITY OF CABANATUAN,NUEVA ECIJA,43,22,21,0,0,17,3,0,0,13,0,0,10,0,2019-2020
03 - Central Luzon,Nueva Ecija University of Science and Technology-Talavera,SUC,TALAVERA,NUEVA ECIJA,46,13,33,30,0,0,12,0,4,0,0,0,0,0,2019-2020
03 - Central Luzon,Osias Colleges,Private HEI,CITY OF TARLAC (CAPITAL),TARLAC,23,10,13,14,0,5,4,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Our Lady of Fatima University-Pampanga,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,60,20,40,3,0,20,10,2,1,3,0,13,8,0,2019-2020
03 - Central Luzon,Our Lady of Sacred Heart College of Guimba,Private HEI,GUIMBA,NUEVA ECIJA,699,297,402,349,0,0,44,0,157,0,0,0,149,0,2019-2020
03 - Central Luzon,Pampanga Colleges,Private HEI,MACABEBE,PAMPANGA,994,433,561,657,0,0,337,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Pampanga State Agricultural University,SUC,MAGALANG,PAMPANGA,194,89,105,20,6,3,20,8,15,14,100,0,8,0,2019-2020
03 - Central Luzon,Philippine Merchant Marine Academy,SUC,SAN NARCISO,ZAMBALES,49,47,2,0,0,0,0,0,0,28,0,0,21,0,2019-2020
03 - Central Luzon,Philippine State College of Aeronautics-Pampanga Extension,SUC,FLORIDABLANCA,PAMPANGA,6,3,3,0,0,0,0,0,1,5,0,0,0,0,2019-2020
03 - Central Luzon,Philippine Women`s University Career Development and Continuing Education Center-Bataan,Private HEI,CITY OF BALANGA (CAPITAL),BATAAN,40,15,25,0,0,0,5,0,12,0,0,0,23,0,2019-2020
03 - Central Luzon,Polytechnic College of the City of Meycauayan,LUC,CITY OF MEYCAUAYAN,BULACAN,114,34,80,77,0,0,0,0,0,0,0,0,37,0,2019-2020
03 - Central Luzon,Polytechnic University of the Philippines-Cabiao,SUC,CABIAO,NUEVA ECIJA,62,18,44,33,0,0,29,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Polytechnic University of the Philippines-Mariveles,SUC,MARIVELES,BATAAN,90,33,57,16,0,0,35,0,18,21,0,0,0,0,2019-2020
03 - Central Luzon,Polytechnic University of the Philippines-Pulilan,SUC,PULILAN,BULACAN,42,14,28,0,0,0,42,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,"Polytechnic University of the Philippines-Sta. Maria, Bulacan",SUC,SANTA MARIA,BULACAN,90,42,48,0,0,0,67,0,12,11,0,0,0,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Botolan,SUC,BOTOLAN,ZAMBALES,17,11,6,1,0,0,0,0,0,0,16,0,0,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Candelaria,SUC,CANDELARIA,ZAMBALES,7,4,3,0,0,0,0,0,0,0,7,0,0,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Castillejos,SUC,CASTILLEJOS,ZAMBALES,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Main,SUC,IBA (CAPITAL),ZAMBALES,130,42,88,49,0,0,29,0,7,32,0,5,8,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Masinloc,SUC,MASINLOC,ZAMBALES,23,2,21,7,0,0,13,0,3,0,0,0,0,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-San Marcelino,SUC,SAN MARCELINO,ZAMBALES,18,4,14,6,0,0,0,0,0,0,7,0,5,0,2019-2020
03 - Central Luzon,President Ramon Magsaysay State University-Sta. Cruz,SUC,SANTA CRUZ,ZAMBALES,28,5,23,23,0,0,0,0,5,0,0,0,0,0,2019-2020
03 - Central Luzon,Republic Central Colleges,Private HEI,CITY OF ANGELES,PAMPANGA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Richwell Colleges,Private HEI,PLARIDEL,BULACAN,1335,685,650,295,0,0,411,0,301,0,0,0,328,0,2019-2020
03 - Central Luzon,Saint Joseph College of Bulacan,Private HEI,SANTA MARIA,BULACAN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Saint Mary's Angels College of Pampanga,Private HEI,SANTA ANA,PAMPANGA,157,67,90,62,0,11,18,0,16,32,0,0,18,0,2019-2020
03 - Central Luzon,Saint Mary's College of Meycauayan,Private HEI,CITY OF MEYCAUAYAN,BULACAN,11,1,10,3,0,0,7,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,Saint Rose College Educational Foundation,Private HEI,PANIQUI,TARLAC,255,157,98,37,0,173,24,0,21,0,0,0,0,0,2019-2020
03 - Central Luzon,San Jose Christian Colleges,Private HEI,SAN JOSE CITY,NUEVA ECIJA,129,57,72,129,0,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Santa Rita College of Pampanga,Private HEI,SANTA RITA,PAMPANGA,422,189,233,193,0,0,77,0,152,0,0,0,0,0,2019-2020
03 - Central Luzon,"St. Augustine Colleges Foundation, Inc.",PRIVATE HEI,PANIQUI,TARLAC,143,56,87,57,0,0,73,0,0,13,0,0,0,0,2019-2020
03 - Central Luzon,St. Benilde Center for Global Competence,Private HEI,CITY OF OLONGAPO,ZAMBALES,14,7,7,0,3,0,2,0,4,0,0,0,5,0,2019-2020
03 - Central Luzon,St. Elizabeth Global Skills Institute,Private HEI,TALAVERA,NUEVA ECIJA,59,26,33,0,0,34,8,0,0,0,0,0,17,0,2019-2020
03 - Central Luzon,St. Joseph College-Olongapo,Private HEI,CITY OF OLONGAPO,ZAMBALES,23,14,9,0,0,21,2,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,St. Mary's College of Baliuag,PRIVATE HEI,BALIUAG,BULACAN,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2019-2020
03 - Central Luzon,St. Nicolas College of Business and Technology,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,90,42,48,0,0,15,36,0,20,2,0,0,17,0,2019-2020
03 - Central Luzon,"St. Paul Colleges Foundation-Paniqui, Tarlac",Private HEI,PANIQUI,TARLAC,949,460,489,486,0,0,0,0,463,0,0,0,0,0,2019-2020
03 - Central Luzon,St. Paul University at San Miguel,Private HEI,SAN MIGUEL,BULACAN,330,106,224,152,0,0,177,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,STI College Angeles,PRIVATE HEI,CITY OF ANGELES,PAMPANGA,19,2,17,0,0,0,8,0,5,0,0,0,6,0,2019-2020
03 - Central Luzon,STI College Balagtas,PRIVATE HEI,BALAGTAS (BIGAA),BULACAN,765,384,381,64,16,31,209,0,121,76,0,0,248,0,2019-2020
03 - Central Luzon,STI College Baliuag,PRIVATE HEI,BALIUAG,BULACAN,12,2,10,0,0,0,5,0,1,0,0,0,6,0,2019-2020
03 - Central Luzon,STI College Malolos,PRIVATE HEI,CITY OF MALOLOS (CAPITAL),BULACAN,12,5,7,0,0,0,2,0,1,1,0,0,8,0,2019-2020
03 - Central Luzon,STI College Meycauayan,PRIVATE HEI,CITY OF MEYCAUAYAN,BULACAN,6,2,4,0,0,0,1,0,0,2,0,0,3,0,2019-2020
03 - Central Luzon,STI College San Fernando,PRIVATE HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,13,6,7,0,0,0,4,0,6,1,0,0,2,0,2019-2020
03 - Central Luzon,STI College San Jose,PRIVATE HEI,SAN JOSE CITY,NUEVA ECIJA,315,180,135,0,0,0,48,0,99,39,0,0,129,0,2019-2020
03 - Central Luzon,STI College Sta. Maria,PRIVATE HEI,SANTA MARIA,BULACAN,2,2,0,0,0,0,0,0,0,1,0,0,1,0,2019-2020
03 - Central Luzon,Sto. Rosario Sapang Palay College,Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,14,4,10,9,1,1,2,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,Subic Bay Colleges,Private HEI,CITY OF OLONGAPO,ZAMBALES,42,22,20,11,0,19,5,0,3,0,0,0,4,0,2019-2020
03 - Central Luzon,Systems Plus College Foundation,Private HEI,CITY OF ANGELES,PAMPANGA,4,3,1,0,0,1,1,0,1,0,0,1,0,0,2019-2020
03 - Central Luzon,Tarlac Agricultural University,SUC,CAMILING,TARLAC,269,89,180,26,8,17,46,0,8,38,120,0,6,0,2019-2020
03 - Central Luzon,Tarlac Christian Colleges,Private HEI,CITY OF TARLAC (CAPITAL),TARLAC,8,1,7,3,0,0,5,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Tarlac State University,SUC,CITY OF TARLAC (CAPITAL),TARLAC,271,85,186,127,5,20,44,6,29,29,0,4,7,0,2019-2020
03 - Central Luzon,The Good Samaritan Colleges,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,2,0,2,1,0,0,0,0,0,0,0,0,1,0,2019-2020
03 - Central Luzon,United School of Science and Technology Colleges,Private HEI,CITY OF TARLAC (CAPITAL),TARLAC,36,17,19,5,0,21,7,0,0,0,0,3,0,0,2019-2020
03 - Central Luzon,University of Nueva Caceres - Bataan,PRIVATE HEI,DINALUPIHAN,BATAAN,16,6,10,0,0,2,14,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,University of the Assumption,Private HEI,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2019-2020
03 - Central Luzon,Wesleyan University-Philippines-Aurora,Private HEI,MARIA AURORA,AURORA,23,10,13,2,0,9,11,0,1,0,0,0,0,0,2019-2020
03 - Central Luzon,"World Citi Colleges, Guimba Campus",Private HEI,GUIMBA,NUEVA ECIJA,482,252,230,151,0,239,92,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,"ABE International Business College-Cainta Rizal, Inc.",PRIVATE HEI,CAINTA,RIZAL PROVINCE,3,1,2,0,0,0,2,0,1,0,0,0,0,0,2019-2020
04 - CALABARZON,"ABE International Business College-Quezon Province, Inc.",PRIVATE HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,20,9,11,0,0,0,13,0,1,0,0,0,6,0,2019-2020
04 - CALABARZON,ACLC College of Taytay,Private HEI,TAYTAY,RIZAL PROVINCE,4,1,3,0,0,0,4,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Acts Computer College-Infanta,Private HEI,INFANTA,QUEZON PROVINCE,8,5,3,0,0,0,0,0,8,0,0,0,0,0,2019-2020
04 - CALABARZON,ACTS Computer College-Sta. Cruz,PRIVATE HEI,SANTA CRUZ (CAPITAL),LAGUNA,15,5,10,0,0,0,10,0,5,0,0,0,0,0,2019-2020
04 - CALABARZON,Adventist University of the Philippines,Private HEI,SILANG,CAVITE,161,67,94,35,7,11,54,12,8,11,0,23,0,0,2019-2020
04 - CALABARZON,Agoncillo College,Private HEI,AGONCILLO,BATANGAS,775,386,389,210,0,130,435,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,AISAT College-Dasmariñas Inc.,PRIVATE HEI,CITY OF DASMARIÑAS,CAVITE,25,8,17,0,0,0,0,0,0,0,0,0,25,0,2019-2020
04 - CALABARZON,Alitagtag College,Private HEI,ALITAGTAG,BATANGAS,88,43,45,41,0,0,0,0,25,22,0,0,0,0,2019-2020
04 - CALABARZON,All Nations College,Private HEI,CITY OF ANTIPOLO (CAPITAL),RIZAL PROVINCE,3,1,2,3,0,0,0,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Alpha Centauri Educational System,Private HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,9,5,4,1,0,8,0,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Batangas City,Private HEI,BATANGAS CITY (CAPITAL),BATANGAS,3,0,3,0,0,0,0,0,3,0,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Biñan,Private HEI,CITY OF BIÑAN,LAGUNA,5,3,2,0,0,0,2,0,3,0,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Calamba Campus,Private HEI,CITY OF CALAMBA,LAGUNA,10,4,6,0,0,0,4,0,2,4,0,0,0,0,2019-2020
04 - CALABARZON,"AMA Computer College-Dasmariñas, Cavite, Inc.",PRIVATE HEI,CITY OF DASMARIÑAS,CAVITE,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Lipa City,Private HEI,LIPA CITY,BATANGAS,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Lucena,Private HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,20,10,10,6,0,0,6,0,4,4,0,0,0,0,2019-2020
04 - CALABARZON,AMA Computer College-Sta.Cruz,Private HEI,SANTA CRUZ (CAPITAL),LAGUNA,9,4,5,0,1,0,5,0,2,1,0,0,0,0,2019-2020
04 - CALABARZON,Antipolo Institute of Technology (AiTECH),LUC,CITY OF ANTIPOLO (CAPITAL),RIZAL PROVINCE,10,4,6,0,0,0,0,0,0,10,0,0,0,0,2019-2020
04 - CALABARZON,Asia Technological School of Science and Arts,Private HEI,CITY OF SANTA ROSA,LAGUNA,9,4,5,3,0,0,3,0,2,0,0,0,1,0,2019-2020
04 - CALABARZON,Asia-Pacific Christian College and Seminary,Private HEI,RODRIGUEZ (MONTALBAN),RIZAL PROVINCE,10,4,6,0,10,0,0,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Asian Institute of Technology and Education-Tiaong Campus,Private HEI,TIAONG,QUEZON PROVINCE,81,33,48,36,0,0,25,0,20,0,0,0,0,0,2019-2020
04 - CALABARZON,Balian Community College,LUC,PANGIL,LAGUNA,24,5,19,0,0,0,17,0,0,0,0,7,0,0,2019-2020
04 - CALABARZON,Baptist Bible Seminary and Institute,Private HEI,TAYTAY,RIZAL PROVINCE,15,5,10,0,15,0,0,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Baptist Voice Bible College,Private HEI,CITY OF LUCENA (CAPITAL),QUEZON PROVINCE,7,1,6,7,0,0,0,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,"Batangas College of Arts and Sciences, Inc.",PRIVATE HEI,LIPA CITY,BATANGAS,7,3,4,3,0,0,4,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Batangas Eastern Colleges,Private HEI,SAN JUAN,BATANGAS,27,6,21,7,0,0,20,0,0,0,0,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Alangilan,SUC,BATANGAS CITY (CAPITAL),BATANGAS,529,296,233,0,10,0,0,0,93,411,15,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Balayan,SUC,BALAYAN,BATANGAS,135,58,77,49,0,0,0,0,0,86,0,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Lemery,SUC,LEMERY,BATANGAS,215,79,136,22,0,0,135,0,31,27,0,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Lipa City,SUC,LIPA CITY,BATANGAS,202,74,128,0,0,43,82,0,9,68,0,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Lobo,SUC,LOBO,BATANGAS,39,19,20,0,0,0,0,0,0,0,39,0,0,0,2019-2020
04 - CALABARZON,Batangas State University-Main,SUC,BATANGAS CITY (CAPITAL),BATANGAS,586,180,406,131,13,85,136,13,21,130,0,19,38,0,2019-2020
04 - CALABARZON,Batangas State University-Malvar,SUC,MALVAR,BATANGAS,254,93,161,28,0,20,69,0,35,79,0,0,23,0,2019-2020
